1.4305 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
23.2655 	EXP 	SCProbe: texRes = 128
23.2736 	EXP 	PCProbe: texRes = 128.0
23.2736 	EXP 	SCProbe: texRes = 128
23.2821 	EXP 	PCProbe: texRes = 128.0
23.2821 	EXP 	SCProbe: texRes = 128
23.2902 	EXP 	PCProbe: texRes = 128.0
23.2902 	EXP 	SCProbe: texRes = 128
23.2984 	EXP 	PCProbe: texRes = 128.0
23.2984 	EXP 	SCProbe: texRes = 128
23.3067 	EXP 	PCProbe: texRes = 128.0
23.3067 	EXP 	SCProbe: texRes = 128
23.3152 	EXP 	PCProbe: texRes = 128.0
23.3152 	EXP 	SCProbe: texRes = 128
23.3237 	EXP 	PCProbe: texRes = 128.0
23.3237 	EXP 	SCProbe: texRes = 128
23.3324 	EXP 	PCProbe: texRes = 128.0
23.3324 	EXP 	SCProbe: texRes = 128
23.3455 	EXP 	PCProbe: texRes = 128.0
23.3455 	EXP 	SCProbe: texRes = 128
23.3532 	EXP 	PCProbe: texRes = 128.0
23.3532 	EXP 	SCProbe: texRes = 128
23.3607 	EXP 	PCProbe: texRes = 128.0
23.3607 	EXP 	SCProbe: texRes = 128
23.3683 	EXP 	PCProbe: texRes = 128.0
23.3683 	EXP 	SCProbe: texRes = 128
23.3759 	EXP 	PCProbe: texRes = 128.0
23.3759 	EXP 	SCProbe: texRes = 128
23.3836 	EXP 	PCProbe: texRes = 128.0
23.3836 	EXP 	SCProbe: texRes = 128
23.3914 	EXP 	PCProbe: texRes = 128.0
23.3914 	EXP 	SCProbe: texRes = 128
23.3986 	DATA 	Keypress: space
23.3995 	EXP 	PCProbe: texRes = 128.0
23.3995 	EXP 	SCProbe: texRes = 128
23.4075 	EXP 	PCProbe: texRes = 128.0
23.4075 	EXP 	SCProbe: texRes = 128
23.4145 	EXP 	New trial (rep=0, index=4): OrderedDict([('ChPage', 'images/21.5.png')])
23.4346 	EXP 	PCProbe: texRes = 128.0
23.4346 	EXP 	SCProbe: texRes = 128
23.4346 	EXP 	imagePages: autoDraw = False
23.4346 	EXP 	PCProbe: autoDraw = False
23.4346 	EXP 	SCProbe: autoDraw = False
23.4346 	EXP 	imagePages: image = 'images/21.5.png'
23.4346 	EXP 	imagePages: autoDraw = True
23.4346 	EXP 	PCProbe: autoDraw = True
23.4346 	EXP 	PCProbe: texRes = 128.0
23.4346 	EXP 	SCProbe: autoDraw = True
23.4346 	EXP 	SCProbe: texRes = 128
23.4440 	EXP 	PCProbe: texRes = 128.0
23.4440 	EXP 	SCProbe: texRes = 128
23.4527 	EXP 	PCProbe: texRes = 128.0
23.4527 	EXP 	SCProbe: texRes = 128
23.4613 	EXP 	PCProbe: texRes = 128.0
23.4613 	EXP 	SCProbe: texRes = 128
23.4696 	EXP 	PCProbe: texRes = 128.0
23.4696 	EXP 	SCProbe: texRes = 128
23.4775 	EXP 	PCProbe: texRes = 128.0
23.4775 	EXP 	SCProbe: texRes = 128
23.4856 	EXP 	PCProbe: texRes = 128.0
23.4856 	EXP 	SCProbe: texRes = 128
23.4937 	EXP 	PCProbe: texRes = 128.0
23.4937 	EXP 	SCProbe: texRes = 128
23.5020 	EXP 	PCProbe: texRes = 128.0
23.5020 	EXP 	SCProbe: texRes = 128
23.5106 	EXP 	PCProbe: texRes = 128.0
23.5106 	EXP 	SCProbe: texRes = 128
23.5191 	EXP 	PCProbe: texRes = 128.0
23.5191 	EXP 	SCProbe: texRes = 128
23.5272 	EXP 	PCProbe: texRes = 128.0
23.5272 	EXP 	SCProbe: texRes = 128
23.5353 	EXP 	PCProbe: texRes = 128.0
23.5353 	EXP 	SCProbe: texRes = 128
23.5433 	EXP 	PCProbe: texRes = 128.0
23.5433 	EXP 	SCProbe: texRes = 128
23.5517 	EXP 	PCProbe: texRes = 128.0
23.5517 	EXP 	SCProbe: texRes = 128
23.5601 	EXP 	PCProbe: texRes = 128.0
23.5601 	EXP 	SCProbe: texRes = 128
23.5688 	EXP 	PCProbe: texRes = 128.0
23.5688 	EXP 	SCProbe: texRes = 128
23.5774 	EXP 	PCProbe: texRes = 128.0
23.5774 	EXP 	SCProbe: texRes = 128
23.5865 	EXP 	PCProbe: texRes = 128.0
23.5865 	EXP 	SCProbe: texRes = 128
23.5952 	EXP 	PCProbe: texRes = 128.0
23.5952 	EXP 	SCProbe: texRes = 128
23.6043 	EXP 	PCProbe: texRes = 128.0
23.6043 	EXP 	SCProbe: texRes = 128
23.6166 	DATA 	Keypress: space
23.6176 	EXP 	PCProbe: texRes = 128.0
23.6176 	EXP 	SCProbe: texRes = 128
23.6256 	EXP 	PCProbe: texRes = 128.0
23.6256 	EXP 	SCProbe: texRes = 128
23.6324 	EXP 	New trial (rep=0, index=5): OrderedDict([('ChPage', 'images/21.6.png')])
23.6549 	EXP 	PCProbe: texRes = 128.0
23.6549 	EXP 	SCProbe: texRes = 128
23.6549 	EXP 	imagePages: autoDraw = False
23.6549 	EXP 	PCProbe: autoDraw = False
23.6549 	EXP 	SCProbe: autoDraw = False
23.6549 	EXP 	imagePages: image = 'images/21.6.png'
23.6549 	EXP 	imagePages: autoDraw = True
23.6549 	EXP 	PCProbe: autoDraw = True
23.6549 	EXP 	PCProbe: texRes = 128.0
23.6549 	EXP 	SCProbe: autoDraw = True
23.6549 	EXP 	SCProbe: texRes = 128
23.6629 	EXP 	PCProbe: texRes = 128.0
23.6629 	EXP 	SCProbe: texRes = 128
23.6713 	EXP 	PCProbe: texRes = 128.0
23.6713 	EXP 	SCProbe: texRes = 128
23.6797 	EXP 	PCProbe: texRes = 128.0
23.6797 	EXP 	SCProbe: texRes = 128
23.6875 	EXP 	PCProbe: texRes = 128.0
23.6875 	EXP 	SCProbe: texRes = 128
23.6955 	EXP 	PCProbe: texRes = 128.0
23.6955 	EXP 	SCProbe: texRes = 128
23.7032 	EXP 	PCProbe: texRes = 128.0
23.7032 	EXP 	SCProbe: texRes = 128
23.7110 	EXP 	PCProbe: texRes = 128.0
23.7110 	EXP 	SCProbe: texRes = 128
23.7187 	EXP 	PCProbe: texRes = 128.0
23.7187 	EXP 	SCProbe: texRes = 128
23.7271 	EXP 	PCProbe: texRes = 128.0
23.7271 	EXP 	SCProbe: texRes = 128
23.7349 	EXP 	PCProbe: texRes = 128.0
23.7349 	EXP 	SCProbe: texRes = 128
23.7425 	EXP 	PCProbe: texRes = 128.0
23.7425 	EXP 	SCProbe: texRes = 128
23.7503 	EXP 	PCProbe: texRes = 128.0
23.7503 	EXP 	SCProbe: texRes = 128
23.7580 	EXP 	PCProbe: texRes = 128.0
23.7580 	EXP 	SCProbe: texRes = 128
23.7655 	EXP 	PCProbe: texRes = 128.0
23.7655 	EXP 	SCProbe: texRes = 128
23.7725 	DATA 	Keypress: space
23.7734 	EXP 	PCProbe: texRes = 128.0
23.7734 	EXP 	SCProbe: texRes = 128
23.7810 	EXP 	PCProbe: texRes = 128.0
23.7810 	EXP 	SCProbe: texRes = 128
23.7877 	EXP 	New trial (rep=0, index=6): OrderedDict([('ChPage', 'images/21.7.png')])
23.8080 	EXP 	PCProbe: texRes = 128.0
23.8080 	EXP 	SCProbe: texRes = 128
23.8080 	EXP 	imagePages: autoDraw = False
23.8080 	EXP 	PCProbe: autoDraw = False
23.8080 	EXP 	SCProbe: autoDraw = False
23.8080 	EXP 	imagePages: image = 'images/21.7.png'
23.8080 	EXP 	imagePages: autoDraw = True
23.8080 	EXP 	PCProbe: autoDraw = True
23.8080 	EXP 	PCProbe: texRes = 128.0
23.8080 	EXP 	SCProbe: autoDraw = True
23.8080 	EXP 	SCProbe: texRes = 128
23.8160 	EXP 	PCProbe: texRes = 128.0
23.8160 	EXP 	SCProbe: texRes = 128
23.8239 	EXP 	PCProbe: texRes = 128.0
23.8239 	EXP 	SCProbe: texRes = 128
23.8321 	EXP 	PCProbe: texRes = 128.0
23.8321 	EXP 	SCProbe: texRes = 128
23.8403 	EXP 	PCProbe: texRes = 128.0
23.8403 	EXP 	SCProbe: texRes = 128
23.8486 	EXP 	PCProbe: texRes = 128.0
23.8486 	EXP 	SCProbe: texRes = 128
23.8571 	EXP 	PCProbe: texRes = 128.0
23.8571 	EXP 	SCProbe: texRes = 128
23.8657 	EXP 	PCProbe: texRes = 128.0
23.8657 	EXP 	SCProbe: texRes = 128
23.8793 	EXP 	PCProbe: texRes = 128.0
23.8793 	EXP 	SCProbe: texRes = 128
23.8876 	EXP 	PCProbe: texRes = 128.0
23.8876 	EXP 	SCProbe: texRes = 128
23.8963 	EXP 	PCProbe: texRes = 128.0
23.8963 	EXP 	SCProbe: texRes = 128
23.9047 	EXP 	PCProbe: texRes = 128.0
23.9047 	EXP 	SCProbe: texRes = 128
23.9133 	EXP 	PCProbe: texRes = 128.0
23.9133 	EXP 	SCProbe: texRes = 128
23.9214 	EXP 	PCProbe: texRes = 128.0
23.9214 	EXP 	SCProbe: texRes = 128
23.9299 	EXP 	PCProbe: texRes = 128.0
23.9299 	EXP 	SCProbe: texRes = 128
23.9377 	EXP 	PCProbe: texRes = 128.0
23.9377 	EXP 	SCProbe: texRes = 128
23.9457 	EXP 	PCProbe: texRes = 128.0
23.9457 	EXP 	SCProbe: texRes = 128
23.9533 	EXP 	PCProbe: texRes = 128.0
23.9533 	EXP 	SCProbe: texRes = 128
23.9610 	EXP 	PCProbe: texRes = 128.0
23.9610 	EXP 	SCProbe: texRes = 128
23.9687 	EXP 	PCProbe: texRes = 128.0
23.9687 	EXP 	SCProbe: texRes = 128
23.9758 	DATA 	Keypress: space
23.9768 	EXP 	PCProbe: texRes = 128.0
23.9768 	EXP 	SCProbe: texRes = 128
23.9844 	EXP 	PCProbe: texRes = 128.0
23.9844 	EXP 	SCProbe: texRes = 128
23.9918 	EXP 	New trial (rep=0, index=7): OrderedDict([('ChPage', 'images/21.8.png')])
24.0128 	EXP 	PCProbe: texRes = 128.0
24.0128 	EXP 	SCProbe: texRes = 128
24.0128 	EXP 	imagePages: autoDraw = False
24.0128 	EXP 	PCProbe: autoDraw = False
24.0128 	EXP 	SCProbe: autoDraw = False
24.0128 	EXP 	imagePages: image = 'images/21.8.png'
24.0128 	EXP 	imagePages: autoDraw = True
24.0128 	EXP 	PCProbe: autoDraw = True
24.0128 	EXP 	PCProbe: texRes = 128.0
24.0128 	EXP 	SCProbe: autoDraw = True
24.0128 	EXP 	SCProbe: texRes = 128
24.0205 	EXP 	PCProbe: texRes = 128.0
24.0205 	EXP 	SCProbe: texRes = 128
24.0286 	EXP 	PCProbe: texRes = 128.0
24.0286 	EXP 	SCProbe: texRes = 128
24.0364 	EXP 	PCProbe: texRes = 128.0
24.0364 	EXP 	SCProbe: texRes = 128
24.0447 	EXP 	PCProbe: texRes = 128.0
24.0447 	EXP 	SCProbe: texRes = 128
24.0527 	EXP 	PCProbe: texRes = 128.0
24.0527 	EXP 	SCProbe: texRes = 128
24.0605 	EXP 	PCProbe: texRes = 128.0
24.0605 	EXP 	SCProbe: texRes = 128
24.0681 	EXP 	PCProbe: texRes = 128.0
24.0681 	EXP 	SCProbe: texRes = 128
24.0764 	EXP 	PCProbe: texRes = 128.0
24.0764 	EXP 	SCProbe: texRes = 128
24.0843 	EXP 	PCProbe: texRes = 128.0
24.0843 	EXP 	SCProbe: texRes = 128
24.0924 	EXP 	PCProbe: texRes = 128.0
24.0924 	EXP 	SCProbe: texRes = 128
24.1007 	EXP 	PCProbe: texRes = 128.0
24.1007 	EXP 	SCProbe: texRes = 128
24.1091 	EXP 	PCProbe: texRes = 128.0
24.1091 	EXP 	SCProbe: texRes = 128
24.1179 	EXP 	PCProbe: texRes = 128.0
24.1179 	EXP 	SCProbe: texRes = 128
24.1270 	EXP 	PCProbe: texRes = 128.0
24.1270 	EXP 	SCProbe: texRes = 128
24.1359 	EXP 	PCProbe: texRes = 128.0
24.1359 	EXP 	SCProbe: texRes = 128
24.1491 	EXP 	PCProbe: texRes = 128.0
24.1491 	EXP 	SCProbe: texRes = 128
24.1568 	EXP 	PCProbe: texRes = 128.0
24.1568 	EXP 	SCProbe: texRes = 128
24.1641 	DATA 	Keypress: space
24.1650 	EXP 	PCProbe: texRes = 128.0
24.1650 	EXP 	SCProbe: texRes = 128
24.1718 	EXP 	New trial (rep=0, index=8): OrderedDict([('ChPage', 'images/21.9.png')])
24.1924 	EXP 	PCProbe: texRes = 128.0
24.1924 	EXP 	SCProbe: texRes = 128
24.1924 	EXP 	imagePages: autoDraw = False
24.1924 	EXP 	PCProbe: autoDraw = False
24.1924 	EXP 	SCProbe: autoDraw = False
24.1924 	EXP 	imagePages: image = 'images/21.9.png'
24.1924 	EXP 	imagePages: autoDraw = True
24.1924 	EXP 	PCProbe: autoDraw = True
24.1924 	EXP 	PCProbe: texRes = 128.0
24.1924 	EXP 	SCProbe: autoDraw = True
24.1924 	EXP 	SCProbe: texRes = 128
24.2004 	EXP 	PCProbe: texRes = 128.0
24.2004 	EXP 	SCProbe: texRes = 128
24.2080 	EXP 	PCProbe: texRes = 128.0
24.2080 	EXP 	SCProbe: texRes = 128
24.2158 	EXP 	PCProbe: texRes = 128.0
24.2158 	EXP 	SCProbe: texRes = 128
24.2233 	EXP 	PCProbe: texRes = 128.0
24.2233 	EXP 	SCProbe: texRes = 128
24.2310 	EXP 	PCProbe: texRes = 128.0
24.2310 	EXP 	SCProbe: texRes = 128
24.2386 	EXP 	PCProbe: texRes = 128.0
24.2386 	EXP 	SCProbe: texRes = 128
24.2466 	EXP 	PCProbe: texRes = 128.0
24.2466 	EXP 	SCProbe: texRes = 128
24.2545 	EXP 	PCProbe: texRes = 128.0
24.2545 	EXP 	SCProbe: texRes = 128
24.2624 	EXP 	PCProbe: texRes = 128.0
24.2624 	EXP 	SCProbe: texRes = 128
24.2700 	EXP 	PCProbe: texRes = 128.0
24.2700 	EXP 	SCProbe: texRes = 128
24.2781 	EXP 	PCProbe: texRes = 128.0
24.2781 	EXP 	SCProbe: texRes = 128
24.2858 	EXP 	PCProbe: texRes = 128.0
24.2858 	EXP 	SCProbe: texRes = 128
24.2935 	EXP 	PCProbe: texRes = 128.0
24.2935 	EXP 	SCProbe: texRes = 128
24.3013 	EXP 	PCProbe: texRes = 128.0
24.3013 	EXP 	SCProbe: texRes = 128
24.3092 	EXP 	PCProbe: texRes = 128.0
24.3092 	EXP 	SCProbe: texRes = 128
24.3168 	EXP 	PCProbe: texRes = 128.0
24.3168 	EXP 	SCProbe: texRes = 128
24.3245 	EXP 	PCProbe: texRes = 128.0
24.3245 	EXP 	SCProbe: texRes = 128
24.3322 	EXP 	PCProbe: texRes = 128.0
24.3322 	EXP 	SCProbe: texRes = 128
24.3400 	EXP 	PCProbe: texRes = 128.0
24.3400 	EXP 	SCProbe: texRes = 128
24.3474 	DATA 	Keypress: space
24.3484 	EXP 	PCProbe: texRes = 128.0
24.3484 	EXP 	SCProbe: texRes = 128
24.3566 	EXP 	PCProbe: texRes = 128.0
24.3566 	EXP 	SCProbe: texRes = 128
24.3638 	EXP 	New trial (rep=0, index=9): OrderedDict([('ChPage', 'images/21.10.png')])
24.3860 	EXP 	PCProbe: texRes = 128.0
24.3860 	EXP 	SCProbe: texRes = 128
24.3860 	EXP 	imagePages: autoDraw = False
24.3860 	EXP 	PCProbe: autoDraw = False
24.3860 	EXP 	SCProbe: autoDraw = False
24.3860 	EXP 	imagePages: image = 'images/21.10.png'
24.3860 	EXP 	imagePages: autoDraw = True
24.3860 	EXP 	PCProbe: autoDraw = True
24.3860 	EXP 	PCProbe: texRes = 128.0
24.3860 	EXP 	SCProbe: autoDraw = True
24.3860 	EXP 	SCProbe: texRes = 128
24.3948 	EXP 	PCProbe: texRes = 128.0
24.3948 	EXP 	SCProbe: texRes = 128
24.4081 	EXP 	PCProbe: texRes = 128.0
24.4081 	EXP 	SCProbe: texRes = 128
24.4158 	EXP 	PCProbe: texRes = 128.0
24.4158 	EXP 	SCProbe: texRes = 128
24.4236 	EXP 	PCProbe: texRes = 128.0
24.4236 	EXP 	SCProbe: texRes = 128
24.4332 	EXP 	PCProbe: texRes = 128.0
24.4332 	EXP 	SCProbe: texRes = 128
24.4418 	EXP 	PCProbe: texRes = 128.0
24.4418 	EXP 	SCProbe: texRes = 128
24.4501 	EXP 	PCProbe: texRes = 128.0
24.4501 	EXP 	SCProbe: texRes = 128
24.4590 	EXP 	PCProbe: texRes = 128.0
24.4590 	EXP 	SCProbe: texRes = 128
24.4674 	EXP 	PCProbe: texRes = 128.0
24.4674 	EXP 	SCProbe: texRes = 128
24.4758 	EXP 	PCProbe: texRes = 128.0
24.4758 	EXP 	SCProbe: texRes = 128
24.4839 	EXP 	PCProbe: texRes = 128.0
24.4839 	EXP 	SCProbe: texRes = 128
24.4919 	EXP 	PCProbe: texRes = 128.0
24.4919 	EXP 	SCProbe: texRes = 128
24.4998 	EXP 	PCProbe: texRes = 128.0
24.4998 	EXP 	SCProbe: texRes = 128
24.5077 	EXP 	PCProbe: texRes = 128.0
24.5077 	EXP 	SCProbe: texRes = 128
24.5184 	EXP 	PCProbe: texRes = 128.0
24.5184 	EXP 	SCProbe: texRes = 128
24.5269 	EXP 	PCProbe: texRes = 128.0
24.5269 	EXP 	SCProbe: texRes = 128
24.5343 	DATA 	Keypress: space
24.5354 	EXP 	PCProbe: texRes = 128.0
24.5354 	EXP 	SCProbe: texRes = 128
24.5436 	EXP 	PCProbe: texRes = 128.0
24.5436 	EXP 	SCProbe: texRes = 128
24.5519 	EXP 	New trial (rep=0, index=10): OrderedDict([('ChPage', 'images/21.11.png')])
24.5758 	EXP 	PCProbe: texRes = 128.0
24.5758 	EXP 	SCProbe: texRes = 128
24.5758 	EXP 	imagePages: autoDraw = False
24.5758 	EXP 	PCProbe: autoDraw = False
24.5758 	EXP 	SCProbe: autoDraw = False
24.5758 	EXP 	imagePages: image = 'images/21.11.png'
24.5758 	EXP 	imagePages: autoDraw = True
24.5758 	EXP 	PCProbe: autoDraw = True
24.5758 	EXP 	PCProbe: texRes = 128.0
24.5758 	EXP 	SCProbe: autoDraw = True
24.5758 	EXP 	SCProbe: texRes = 128
24.5843 	EXP 	PCProbe: texRes = 128.0
24.5843 	EXP 	SCProbe: texRes = 128
24.5929 	EXP 	PCProbe: texRes = 128.0
24.5929 	EXP 	SCProbe: texRes = 128
24.6010 	EXP 	PCProbe: texRes = 128.0
24.6010 	EXP 	SCProbe: texRes = 128
24.6095 	EXP 	PCProbe: texRes = 128.0
24.6095 	EXP 	SCProbe: texRes = 128
24.6194 	EXP 	PCProbe: texRes = 128.0
24.6194 	EXP 	SCProbe: texRes = 128
24.6280 	EXP 	PCProbe: texRes = 128.0
24.6280 	EXP 	SCProbe: texRes = 128
24.6361 	EXP 	PCProbe: texRes = 128.0
24.6361 	EXP 	SCProbe: texRes = 128
24.6444 	EXP 	PCProbe: texRes = 128.0
24.6444 	EXP 	SCProbe: texRes = 128
24.6528 	EXP 	PCProbe: texRes = 128.0
24.6528 	EXP 	SCProbe: texRes = 128
24.6615 	EXP 	PCProbe: texRes = 128.0
24.6615 	EXP 	SCProbe: texRes = 128
24.6700 	EXP 	PCProbe: texRes = 128.0
24.6700 	EXP 	SCProbe: texRes = 128
24.6789 	EXP 	PCProbe: texRes = 128.0
24.6789 	EXP 	SCProbe: texRes = 128
24.6917 	EXP 	PCProbe: texRes = 128.0
24.6917 	EXP 	SCProbe: texRes = 128
24.6994 	EXP 	PCProbe: texRes = 128.0
24.6994 	EXP 	SCProbe: texRes = 128
24.7073 	EXP 	PCProbe: texRes = 128.0
24.7073 	EXP 	SCProbe: texRes = 128
24.7150 	EXP 	PCProbe: texRes = 128.0
24.7150 	EXP 	SCProbe: texRes = 128
24.7225 	DATA 	Keypress: space
24.7235 	EXP 	PCProbe: texRes = 128.0
24.7235 	EXP 	SCProbe: texRes = 128
24.7302 	EXP 	New trial (rep=0, index=11): OrderedDict([('ChPage', 'images/21.12.png')])
24.7526 	EXP 	PCProbe: texRes = 128.0
24.7526 	EXP 	SCProbe: texRes = 128
24.7526 	EXP 	imagePages: autoDraw = False
24.7526 	EXP 	PCProbe: autoDraw = False
24.7526 	EXP 	SCProbe: autoDraw = False
24.7526 	EXP 	imagePages: image = 'images/21.12.png'
24.7526 	EXP 	imagePages: autoDraw = True
24.7526 	EXP 	PCProbe: autoDraw = True
24.7526 	EXP 	PCProbe: texRes = 128.0
24.7526 	EXP 	SCProbe: autoDraw = True
24.7526 	EXP 	SCProbe: texRes = 128
24.7602 	EXP 	PCProbe: texRes = 128.0
24.7602 	EXP 	SCProbe: texRes = 128
24.7680 	EXP 	PCProbe: texRes = 128.0
24.7680 	EXP 	SCProbe: texRes = 128
24.7755 	EXP 	PCProbe: texRes = 128.0
24.7755 	EXP 	SCProbe: texRes = 128
24.7834 	EXP 	PCProbe: texRes = 128.0
24.7834 	EXP 	SCProbe: texRes = 128
24.7910 	EXP 	PCProbe: texRes = 128.0
24.7910 	EXP 	SCProbe: texRes = 128
24.7988 	EXP 	PCProbe: texRes = 128.0
24.7988 	EXP 	SCProbe: texRes = 128
24.8065 	EXP 	PCProbe: texRes = 128.0
24.8065 	EXP 	SCProbe: texRes = 128
24.8146 	EXP 	PCProbe: texRes = 128.0
24.8146 	EXP 	SCProbe: texRes = 128
24.8224 	EXP 	PCProbe: texRes = 128.0
24.8224 	EXP 	SCProbe: texRes = 128
24.8304 	EXP 	PCProbe: texRes = 128.0
24.8304 	EXP 	SCProbe: texRes = 128
24.8381 	EXP 	PCProbe: texRes = 128.0
24.8381 	EXP 	SCProbe: texRes = 128
24.8459 	EXP 	PCProbe: texRes = 128.0
24.8459 	EXP 	SCProbe: texRes = 128
24.8537 	EXP 	PCProbe: texRes = 128.0
24.8537 	EXP 	SCProbe: texRes = 128
24.8615 	EXP 	PCProbe: texRes = 128.0
24.8615 	EXP 	SCProbe: texRes = 128
24.8693 	EXP 	PCProbe: texRes = 128.0
24.8693 	EXP 	SCProbe: texRes = 128
24.8772 	EXP 	PCProbe: texRes = 128.0
24.8772 	EXP 	SCProbe: texRes = 128
24.8850 	EXP 	PCProbe: texRes = 128.0
24.8850 	EXP 	SCProbe: texRes = 128
24.8932 	EXP 	PCProbe: texRes = 128.0
24.8932 	EXP 	SCProbe: texRes = 128
24.9018 	EXP 	PCProbe: texRes = 128.0
24.9018 	EXP 	SCProbe: texRes = 128
24.9097 	DATA 	Keypress: space
24.9107 	EXP 	PCProbe: texRes = 128.0
24.9107 	EXP 	SCProbe: texRes = 128
24.9192 	EXP 	PCProbe: texRes = 128.0
24.9192 	EXP 	SCProbe: texRes = 128
24.9270 	EXP 	New trial (rep=0, index=12): OrderedDict([('ChPage', 'images/21.13.png')])
24.9534 	EXP 	PCProbe: texRes = 128.0
24.9534 	EXP 	SCProbe: texRes = 128
24.9534 	EXP 	imagePages: autoDraw = False
24.9534 	EXP 	PCProbe: autoDraw = False
24.9534 	EXP 	SCProbe: autoDraw = False
24.9534 	EXP 	imagePages: image = 'images/21.13.png'
24.9534 	EXP 	imagePages: autoDraw = True
24.9534 	EXP 	PCProbe: autoDraw = True
24.9534 	EXP 	PCProbe: texRes = 128.0
24.9534 	EXP 	SCProbe: autoDraw = True
24.9534 	EXP 	SCProbe: texRes = 128
24.9615 	EXP 	PCProbe: texRes = 128.0
24.9615 	EXP 	SCProbe: texRes = 128
24.9694 	EXP 	PCProbe: texRes = 128.0
24.9694 	EXP 	SCProbe: texRes = 128
24.9771 	EXP 	PCProbe: texRes = 128.0
24.9771 	EXP 	SCProbe: texRes = 128
24.9852 	EXP 	PCProbe: texRes = 128.0
24.9852 	EXP 	SCProbe: texRes = 128
24.9953 	EXP 	PCProbe: texRes = 128.0
24.9953 	EXP 	SCProbe: texRes = 128
25.0038 	EXP 	PCProbe: texRes = 128.0
25.0038 	EXP 	SCProbe: texRes = 128
25.0126 	EXP 	PCProbe: texRes = 128.0
25.0126 	EXP 	SCProbe: texRes = 128
25.0213 	EXP 	PCProbe: texRes = 128.0
25.0213 	EXP 	SCProbe: texRes = 128
25.0302 	EXP 	PCProbe: texRes = 128.0
25.0302 	EXP 	SCProbe: texRes = 128
25.0394 	EXP 	PCProbe: texRes = 128.0
25.0394 	EXP 	SCProbe: texRes = 128
25.0481 	EXP 	PCProbe: texRes = 128.0
25.0481 	EXP 	SCProbe: texRes = 128
25.0562 	EXP 	PCProbe: texRes = 128.0
25.0562 	EXP 	SCProbe: texRes = 128
25.0645 	EXP 	PCProbe: texRes = 128.0
25.0645 	EXP 	SCProbe: texRes = 128
25.0728 	EXP 	PCProbe: texRes = 128.0
25.0728 	EXP 	SCProbe: texRes = 128
25.0805 	DATA 	Keypress: space
25.0816 	EXP 	PCProbe: texRes = 128.0
25.0816 	EXP 	SCProbe: texRes = 128
25.0897 	EXP 	PCProbe: texRes = 128.0
25.0897 	EXP 	SCProbe: texRes = 128
25.0967 	EXP 	New trial (rep=0, index=13): OrderedDict([('ChPage', 'images/21.14.png')])
25.1174 	EXP 	PCProbe: texRes = 128.0
25.1174 	EXP 	SCProbe: texRes = 128
25.1174 	EXP 	imagePages: autoDraw = False
25.1174 	EXP 	PCProbe: autoDraw = False
25.1174 	EXP 	SCProbe: autoDraw = False
25.1174 	EXP 	imagePages: image = 'images/21.14.png'
25.1174 	EXP 	imagePages: autoDraw = True
25.1174 	EXP 	PCProbe: autoDraw = True
25.1174 	EXP 	PCProbe: texRes = 128.0
25.1174 	EXP 	SCProbe: autoDraw = True
25.1174 	EXP 	SCProbe: texRes = 128
25.1259 	EXP 	PCProbe: texRes = 128.0
25.1259 	EXP 	SCProbe: texRes = 128
25.1341 	EXP 	PCProbe: texRes = 128.0
25.1341 	EXP 	SCProbe: texRes = 128
25.1423 	EXP 	PCProbe: texRes = 128.0
25.1423 	EXP 	SCProbe: texRes = 128
25.1507 	EXP 	PCProbe: texRes = 128.0
25.1507 	EXP 	SCProbe: texRes = 128
25.1593 	EXP 	PCProbe: texRes = 128.0
25.1593 	EXP 	SCProbe: texRes = 128
25.1676 	EXP 	PCProbe: texRes = 128.0
25.1676 	EXP 	SCProbe: texRes = 128
25.1760 	EXP 	PCProbe: texRes = 128.0
25.1760 	EXP 	SCProbe: texRes = 128
25.1846 	EXP 	PCProbe: texRes = 128.0
25.1846 	EXP 	SCProbe: texRes = 128
25.1930 	EXP 	PCProbe: texRes = 128.0
25.1930 	EXP 	SCProbe: texRes = 128
25.2017 	EXP 	PCProbe: texRes = 128.0
25.2017 	EXP 	SCProbe: texRes = 128
25.2105 	EXP 	PCProbe: texRes = 128.0
25.2105 	EXP 	SCProbe: texRes = 128
25.2198 	EXP 	PCProbe: texRes = 128.0
25.2198 	EXP 	SCProbe: texRes = 128
25.2328 	EXP 	PCProbe: texRes = 128.0
25.2328 	EXP 	SCProbe: texRes = 128
25.2406 	EXP 	PCProbe: texRes = 128.0
25.2406 	EXP 	SCProbe: texRes = 128
25.2478 	DATA 	Keypress: space
25.2489 	EXP 	PCProbe: texRes = 128.0
25.2489 	EXP 	SCProbe: texRes = 128
25.2569 	EXP 	PCProbe: texRes = 128.0
25.2569 	EXP 	SCProbe: texRes = 128
25.2640 	EXP 	New trial (rep=0, index=14): OrderedDict([('ChPage', 'images/21.15.png')])
25.2849 	EXP 	PCProbe: texRes = 128.0
25.2849 	EXP 	SCProbe: texRes = 128
25.2849 	EXP 	imagePages: autoDraw = False
25.2849 	EXP 	PCProbe: autoDraw = False
25.2849 	EXP 	SCProbe: autoDraw = False
25.2849 	EXP 	imagePages: image = 'images/21.15.png'
25.2849 	EXP 	imagePages: autoDraw = True
25.2849 	EXP 	PCProbe: autoDraw = True
